term_str,n,p,i,n_chars,max_pos_group,max_pos,porter_stem,stop,df,idf,tfidf_mean,dfidf,dp,di,dh
three,96,0.0009500623478415,10.039690186137085,5,CD,CD,three,0,34,0.8667334691365358,0.0007779188352741197,29.468937950642218,0.5483870967741935,0.8667334691365359,0.47530545081680997
called,96,0.0009500623478415,10.039690186137085,6,VB,VBD,call,0,41,0.5966443057687916,0.0005548885883783125,24.462416536520454,0.6612903225806451,0.5966443057687916,0.39455510542774924
daughter,94,0.0009302693822615,10.070063835180605,8,NN,NN,daughter,0,27,1.1993088082234067,0.0009824481078374366,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
gretel,94,0.0009302693822615,10.070063835180605,6,NN,NNP,gretel,0,3,4.369233809665719,0.005393235856650047,13.107701428997157,0.04838709677419355,4.369233809665719,0.2114145391773735
eat,93,0.0009203728994715,10.08549387575021,3,VB,VB,eat,0,37,0.7447429447579255,0.0008807411455404459,27.55548895604324,0.5967741935483871,0.7447429447579255,0.44444337025876196
brought,91,0.0009005799338914,10.116858046659544,7,VB,VBD,brought,0,43,0.5279315556847771,0.000490756162352692,22.701056894445415,0.6935483870967742,0.5279315556847771,0.36614607894266804
herself,91,0.0009005799338914,10.116858046659544,7,PR,PRP,herself,1,35,0.8249132934419087,0.0007550648119432281,28.871965270466802,0.5645161290322581,0.8249132934419087,0.46567685920107754
know,90,0.0008906834511014,10.132799590528569,4,VB,VB,know,0,44,0.49476469174957804,0.00045846320274363594,21.769646436981432,0.7096774193548387,0.4947646917495778,0.35112332962873266
poor,90,0.0008906834511014,10.132799590528569,4,JJ,JJ,poor,0,42,0.561878887608115,0.000564225156023363,23.59891327954083,0.6774193548387096,0.561878887608115,0.3806276335409811
just,90,0.0008906834511014,10.132799590528569,4,RB,RB,just,1,36,0.784271308944563,0.0007396996618994106,28.233767122004267,0.5806451612903226,0.7842713089445628,0.4553833406774881
gold,89,0.0008807869683114,10.148919255891844,4,NN,NN,gold,0,32,0.9541963103868752,0.0007256949938984334,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
golden,89,0.0008807869683114,10.148919255891844,6,JJ,JJ,golden,0,21,1.561878887608115,0.0009904754120231866,32.79945663977042,0.3387096774193548,1.561878887608115,0.5290234941898454
quite,89,0.0008807869683114,10.148919255891844,5,RB,RB,quit,0,42,0.561878887608115,0.0005419822329854497,23.59891327954083,0.6774193548387096,0.561878887608115,0.3806276335409811
horse,88,0.0008708904855214,10.165221068220944,5,NN,NN,hors,0,14,2.146841388329271,0.0018829625351851678,30.055779436609797,0.22580645161290322,2.146841388329271,0.48477063607435156
tree,88,0.0008708904855214,10.165221068220944,4,NN,NN,tree,0,28,1.1468413883292712,0.0009852653362202876,32.11155887321959,0.45161290322580644,1.1468413883292712,0.5179283689228966
might,86,0.0008510975199414,10.198387932156145,5,MD,MD,might,0,40,0.632268215499513,0.00048766548715471476,25.29072861998052,0.6451612903225806,0.632268215499513,0.4079149777416213
round,85,0.0008412010371513,10.21526175072054,5,NN,NN,round,0,35,0.8249132934419087,0.0006395085698949795,28.871965270466802,0.5645161290322581,0.8249132934419087,0.46567685920107754
forest,85,0.0008412010371513,10.21526175072054,6,NN,NN,forest,0,18,1.784271308944563,0.0013722825681924892,32.11688356100213,0.2903225806451613,1.7842713089445628,0.5180142509839053
next,84,0.0008313045543613,10.23233526407948,4,JJ,JJ,next,0,37,0.7447429447579255,0.0006532160376399716,27.55548895604324,0.5967741935483871,0.7447429447579255,0.44444337025876196
done,84,0.0008313045543613,10.23233526407948,4,VB,VBN,done,0,39,0.6687940915246268,0.0006013761103012725,26.082969569460445,0.6290322580645161,0.6687940915246268,0.42069305757194264
child,83,0.0008214080715713,10.249613255511315,5,NN,NN,child,0,27,1.1993088082234067,0.001081047210901536,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
fox,83,0.0008214080715713,10.249613255511315,3,NN,NN,fox,0,8,2.9541963103868754,0.006123253856956039,23.633570483095003,0.12903225806451613,2.9541963103868754,0.3811866206950807
may,83,0.0008214080715713,10.249613255511315,3,MD,MD,may,0,35,0.8249132934419087,0.0006212591483108861,28.871965270466802,0.5645161290322581,0.8249132934419087,0.46567685920107754
lay,82,0.0008115115887813,10.267100682240155,3,VB,VBD,lay,0,34,0.8667334691365358,0.0006447999768646327,29.468937950642218,0.5483870967741935,0.8667334691365359,0.47530545081680997
castle,82,0.0008115115887813,10.267100682240155,6,NN,NN,castl,0,16,1.9541963103868751,0.0013682966698296125,31.267140966190002,0.25806451612903225,1.9541963103868751,0.504308725261129
left,80,0.0007917186232013,10.30272459197088,4,VB,VBD,left,0,40,0.632268215499513,0.00048498495869142756,25.29072861998052,0.6451612903225806,0.632268215499513,0.4079149777416213
through,80,0.0007917186232013,10.30272459197088,7,IN,IN,through,1,32,0.9541963103868752,0.0006654985854801134,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
wood,80,0.0007917186232013,10.30272459197088,4,NN,NN,wood,0,30,1.0473057147783569,0.000980984717931205,31.419171443350706,0.4838709677419355,1.0473057147783564,0.5067608297314629
any,79,0.0007818221404112,10.32087193868114,3,DT,DT,ani,1,37,0.7447429447579255,0.0005525690536251916,27.55548895604324,0.5967741935483871,0.7447429447579255,0.44444337025876196
make,79,0.0007818221404112,10.32087193868114,4,VB,VB,make,0,38,0.7062687969432897,0.0006042790364555779,26.83821428384501,0.6129032258064516,0.7062687969432897,0.43287442393298403
stood,79,0.0007818221404112,10.32087193868114,5,VB,VBD,stood,0,38,0.7062687969432897,0.0005157508527129691,26.83821428384501,0.6129032258064516,0.7062687969432897,0.43287442393298403
children,78,0.0007719256576212,10.339250467995994,8,NN,NNS,children,0,12,2.3692338096657193,0.0018486901122895664,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
us,78,0.0007719256576212,10.339250467995994,2,PR,PRP,us,0,34,0.8667334691365358,0.000603541862545635,29.468937950642218,0.5483870967741935,0.8667334691365359,0.47530545081680997
cut,78,0.0007719256576212,10.339250467995994,3,VB,VBD,cut,0,35,0.8249132934419087,0.0006580495413643258,28.871965270466802,0.5645161290322581,0.8249132934419087,0.46567685920107754
each,77,0.0007620291748312,10.35786614616334,4,DT,DT,each,1,29,1.096215315259303,0.0009369715502879439,31.79024414251979,0.46774193548387094,1.0962153152593033,0.5127458732664483
young,76,0.0007521326920412,10.376725173414656,5,JJ,JJ,young,0,28,1.1468413883292712,0.0010976321474689384,32.11155887321959,0.45161290322580644,1.1468413883292712,0.5179283689228966
queen,76,0.0007521326920412,10.376725173414656,5,NN,NN,queen,0,14,2.146841388329271,0.0014867999671538696,30.055779436609797,0.22580645161290322,2.146841388329271,0.48477063607435156
such,76,0.0007521326920412,10.376725173414656,4,JJ,JJ,such,1,39,0.6687940915246268,0.00047757776123103917,26.082969569460445,0.6290322580645161,0.6687940915246268,0.42069305757194264
find,76,0.0007521326920412,10.376725173414656,4,VB,VB,find,0,32,0.9541963103868752,0.0006122528377758282,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
going,75,0.0007422362092512,10.39583399636236,5,VB,VBG,go,0,34,0.8667334691365358,0.0005648808268628509,29.468937950642218,0.5483870967741935,0.8667334691365359,0.47530545081680997
hand,74,0.0007323397264612,10.415199321229291,4,NN,NN,hand,0,33,0.9098021910284219,0.0005784361841776342,30.023472303937922,0.532258064516129,0.9098021910284219,0.4842495532893213
bed,74,0.0007323397264612,10.415199321229291,3,NN,NN,bed,0,24,1.369233809665719,0.0008633179533857556,32.86161143197726,0.3870967741935484,1.369233809665719,0.5300259908383429
bring,73,0.0007224432436711,10.434828127978223,5,VB,VB,bring,0,31,1.0,0.0008126168815830286,31.0,0.5,1.0,0.5
another,73,0.0007224432436711,10.434828127978223,7,DT,DT,anoth,0,39,0.6687940915246268,0.0005142712278291667,26.082969569460445,0.6290322580645161,0.6687940915246268,0.42069305757194264
heart,73,0.0007224432436711,10.434828127978223,5,NN,NN,heart,0,36,0.784271308944563,0.0005382085293935347,28.233767122004267,0.5806451612903226,0.7842713089445628,0.4553833406774881
behind,72,0.0007125467608811,10.454727685415929,6,IN,IN,behind,0,37,0.7447429447579255,0.0005756987291591886,27.55548895604324,0.5967741935483871,0.7447429447579255,0.44444337025876196
every,72,0.0007125467608811,10.454727685415929,5,DT,DT,everi,0,35,0.8249132934419087,0.0005886019087674345,28.871965270466802,0.5645161290322581,0.8249132934419087,0.46567685920107754
fast,71,0.0007026502780911,10.47490556735356,4,RB,RB,fast,0,33,0.9098021910284219,0.0007076764127926306,30.023472303937922,0.532258064516129,0.9098021910284219,0.4842495532893213
look,71,0.0007026502780911,10.47490556735356,4,VB,VB,look,0,38,0.7062687969432897,0.00048107903402791344,26.83821428384501,0.6129032258064516,0.7062687969432897,0.43287442393298403
wolf,70,0.0006927537953011,10.495369669913275,4,NN,NN,wolf,0,7,3.146841388329271,0.0031140199398400304,22.0278897183049,0.11290322580645161,3.146841388329271,0.3552885438436274
fire,70,0.0006927537953011,10.495369669913275,4,NN,NN,fire,0,22,1.494764691749578,0.00108059734214824,32.884823218490716,0.3548387096774194,1.4947646917495778,0.5304003744917857
boy,69,0.0006828573125111,10.516128230080072,3,NN,NN,boy,0,12,2.3692338096657193,0.0009869816658245182,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
while,69,0.0006828573125111,10.516128230080072,5,NN,NN,while,1,37,0.7447429447579255,0.0005233234621407749,27.55548895604324,0.5967741935483871,0.7447429447579255,0.44444337025876196
gone,68,0.0006729608297211,10.537189845607902,4,VB,VBN,gone,0,32,0.9541963103868752,0.0005634001598274926,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
evening,68,0.0006729608297211,10.537189845607902,7,NN,NN,even,0,28,1.1468413883292712,0.0008739460593297765,32.11155887321959,0.45161290322580644,1.1468413883292712,0.5179283689228966
cat,68,0.0006729608297211,10.537189845607902,3,NN,NN,cat,0,12,2.3692338096657193,0.003835838322946647,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
tell,68,0.0006729608297211,10.537189845607902,4,VB,VB,tell,0,30,1.0473057147783569,0.0006651034174479592,31.419171443350706,0.4838709677419355,1.0473057147783564,0.5067608297314629
tailor,67,0.0006630643469311,10.558563496400469,6,NN,NN,tailor,0,4,3.9541963103868754,0.0016396665304245232,15.816785241547501,0.06451612903225806,3.9541963103868754,0.2551094393797984
under,67,0.0006630643469311,10.558563496400469,5,IN,IN,under,1,33,0.9098021910284219,0.0005924967086931867,30.023472303937922,0.532258064516129,0.9098021910284219,0.4842495532893213
something,67,0.0006630643469311,10.558563496400469,9,NN,NN,someth,0,32,0.9541963103868752,0.000713935586650138,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
prince,66,0.000653167864141,10.580258567499788,6,NN,NN,princ,0,11,2.494764691749578,0.0011935685933658646,27.442411609245358,0.1774193548387097,2.4947646917495776,0.4426195420846025
work,65,0.000643271381351,10.602284873829786,4,NN,NN,work,0,29,1.096215315259303,0.0008765521444471963,31.79024414251979,0.46774193548387094,1.0962153152593033,0.5127458732664483
laid,65,0.000643271381351,10.602284873829786,4,VB,VBD,laid,0,32,0.9541963103868752,0.000581706501574928,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
white,64,0.000633374898561,10.62465268685824,5,JJ,JJ,white,0,21,1.561878887608115,0.0007803620896343419,32.79945663977042,0.3387096774193548,1.561878887608115,0.5290234941898454
asleep,63,0.000623478415771,10.647372763358325,6,RB,RB,asleep,0,27,1.1993088082234067,0.0006316204667504286,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
world,63,0.000623478415771,10.647372763358325,5,NN,NN,world,0,36,0.784271308944563,0.0004909233311248424,28.233767122004267,0.5806451612903226,0.7842713089445628,0.4553833406774881
eyes,63,0.000623478415771,10.647372763358325,4,NN,NNS,eye,0,34,0.8667334691365358,0.0005985426599632496,29.468937950642218,0.5483870967741935,0.8667334691365359,0.47530545081680997
cook,62,0.000613581932981,10.670456376471366,4,NN,NN,cook,0,16,1.9541963103868751,0.0013393258477303075,31.267140966190002,0.25806451612903225,1.9541963103868751,0.504308725261129
dwarf,62,0.000613581932981,10.670456376471366,5,NN,NN,dwarf,0,10,2.6322682154995127,0.0016204696405257163,26.322682154995128,0.16129032258064516,2.6322682154995127,0.4245593895966956
flew,61,0.000603685450191,10.693915349295354,4,VB,VBD,flew,0,24,1.369233809665719,0.0008547131960391117,32.86161143197726,0.3870967741935484,1.369233809665719,0.5300259908383429
until,60,0.0005937889674009,10.717762091249725,5,IN,IN,until,1,25,1.3103401206121505,0.0008287572477962493,32.758503015303766,0.4032258064516129,1.3103401206121505,0.5283629518597381
sitting,60,0.0005937889674009,10.717762091249725,7,VB,VBG,sit,0,33,0.9098021910284219,0.0006006242404149911,30.023472303937922,0.532258064516129,0.9098021910284219,0.4842495532893213
girl,59,0.0005838924846109,10.7420096374964,4,NN,NN,girl,0,14,2.146841388329271,0.001194871511500761,30.055779436609797,0.22580645161290322,2.146841388329271,0.48477063607435156
own,58,0.0005739960018209,10.76667169173067,3,JJ,JJ,own,1,31,1.0,0.00048473776447646786,31.0,0.5,1.0,0.5
life,58,0.0005739960018209,10.76667169173067,4,NN,NN,life,0,24,1.369233809665719,0.0007985676947713709,32.86161143197726,0.3870967741935484,1.369233809665719,0.5300259908383429
dead,58,0.0005739960018209,10.76667169173067,4,JJ,JJ,dead,0,25,1.3103401206121505,0.0007947744529731193,32.758503015303766,0.4032258064516129,1.3103401206121505,0.5283629518597381
why,58,0.0005739960018209,10.76667169173067,3,WR,WRB,whi,1,35,0.8249132934419087,0.00048479417777035614,28.871965270466802,0.5645161290322581,0.8249132934419087,0.46567685920107754
side,57,0.0005640995190309,10.7917626726935,4,NN,NN,side,0,27,1.1993088082234067,0.0005496162852231467,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
dear,57,0.0005640995190309,10.7917626726935,4,JJ,JJ,dear,0,30,1.0473057147783569,0.000699044490947861,31.419171443350706,0.4838709677419355,1.0473057147783564,0.5067608297314629
wanted,56,0.0005542030362409,10.817297764800635,6,VB,VBD,want,0,24,1.369233809665719,0.0007176186759734549,32.86161143197726,0.3870967741935484,1.369233809665719,0.5300259908383429
hair,56,0.0005542030362409,10.817297764800635,4,NN,NN,hair,0,15,2.0473057147783567,0.0009334083420284969,30.70958572167535,0.24193548387096775,2.0473057147783567,0.4953158987366992
open,56,0.0005542030362409,10.817297764800635,4,JJ,JJ,open,0,27,1.1993088082234067,0.0007388545254734712,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
bride,56,0.0005542030362409,10.817297764800635,5,NN,NN,bride,0,12,2.3692338096657193,0.0011202571695743356,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
ah,56,0.0005542030362409,10.817297764800635,2,NN,NNP,ah,0,26,1.253756592245783,0.0006928332470925373,32.597671398390354,0.41935483870967744,1.253756592245783,0.5257688935224252
care,56,0.0005542030362409,10.817297764800635,4,NN,NN,care,0,32,0.9541963103868752,0.0004955782475174693,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
knew,56,0.0005542030362409,10.817297764800635,4,VB,VBD,knew,0,34,0.8667334691365358,0.0004752322754728559,29.468937950642218,0.5483870967741935,0.8667334691365359,0.47530545081680997
run,55,0.0005443065534509,10.843292973333584,3,VB,VB,run,0,27,1.1993088082234067,0.0006928794175708364,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
many,55,0.0005443065534509,10.843292973333584,4,JJ,JJ,mani,0,32,0.9541963103868752,0.0006246146202236342,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
fine,54,0.0005344100706608,10.869765184694772,4,JJ,JJ,fine,0,32,0.9541963103868752,0.0005117019027741042,30.534281932380008,0.5161290322580645,0.9541963103868752,0.49248841826419365
say,54,0.0005344100706608,10.869765184694772,3,VB,VB,say,0,29,1.096215315259303,0.000543906356992099,31.79024414251979,0.46774193548387094,1.0962153152593033,0.5127458732664483
oh,52,0.0005146171050808,10.92421296871715,2,NN,NNP,oh,0,26,1.253756592245783,0.0007663623263385172,32.597671398390354,0.41935483870967744,1.253756592245783,0.5257688935224252
full,52,0.0005146171050808,10.92421296871715,4,JJ,JJ,full,0,29,1.096215315259303,0.0006449362584597558,31.79024414251979,0.46774193548387094,1.0962153152593033,0.5127458732664483
yes,52,0.0005146171050808,10.92421296871715,3,NN,NNP,ye,0,28,1.1468413883292712,0.0007071574496600273,32.11155887321959,0.45161290322580644,1.1468413883292712,0.5179283689228966
without,52,0.0005146171050808,10.92421296871715,7,IN,IN,without,0,34,0.8667334691365358,0.00043748082324715525,29.468937950642218,0.5483870967741935,0.8667334691365359,0.47530545081680997
enough,52,0.0005146171050808,10.92421296871715,6,RB,RB,enough,0,27,1.1993088082234067,0.000698928726616304,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
want,52,0.0005146171050808,10.92421296871715,4,VB,VBP,want,0,27,1.1993088082234067,0.0006511137735926677,32.38133782203198,0.43548387096774194,1.1993088082234067,0.5222796422908385
seven,52,0.0005146171050808,10.92421296871715,5,CD,CD,seven,0,12,2.3692338096657193,0.001075731442725584,28.430805715988633,0.1935483870967742,2.3692338096657193,0.45856138251594564
