line_num,line_str,doc_id
695,"the cook don’t thank me for my pains, but threaten to cut off my",4
696,"head tomorrow, and make broth of me for the guests that are coming",4
697,"on Sunday!’ ‘Heaven forbid!’ said the ass, ‘come with us Master",4
698,"Chanticleer; it will be better, at any rate, than staying here to have",4
699,"your head cut off! Besides, who knows? If we care to sing in tune, we",4
700,may get up some kind of a concert; so come along with us.’ ‘With all my,4
701,"heart,’ said the cock: so they all four went on jollily together.",4
702,,4
703,"They could not, however, reach the great city the first day; so when",4
704,"night came on, they went into a wood to sleep. The ass and the dog laid",4
705,"themselves down under a great tree, and the cat climbed up into the",4
706,"branches; while the cock, thinking that the higher he sat the safer he",4
707,"should be, flew up to the very top of the tree, and then, according to",4
708,"his custom, before he went to sleep, looked out on all sides of him to",4
709,"see that everything was well. In doing this, he saw afar off something",4
710,"bright and shining and calling to his companions said, ‘There must be a",4
711,"house no great way off, for I see a light.’ ‘If that be the case,’ said",4
712,"the ass, ‘we had better change our quarters, for our lodging is not the",4
713,"best in the world!’ ‘Besides,’ added the dog, ‘I should not be the",4
714,"worse for a bone or two, or a bit of meat.’ So they walked off together",4
715,"towards the spot where Chanticleer had seen the light, and as they drew",4
716,"near it became larger and brighter, till they at last came close to a",4
717,house in which a gang of robbers lived.,4
718,,4
719,"The ass, being the tallest of the company, marched up to the window and",4
720,"peeped in. ‘Well, Donkey,’ said Chanticleer, ‘what do you see?’ ‘What",4
721,"do I see?’ replied the ass. ‘Why, I see a table spread with all kinds of",4
722,"good things, and robbers sitting round it making merry.’ ‘That would",4
723,"be a noble lodging for us,’ said the cock. ‘Yes,’ said the ass, ‘if we",4
724,could only get in’; so they consulted together how they should contrive,4
725,to get the robbers out; and at last they hit upon a plan. The ass placed,4
726,"himself upright on his hind legs, with his forefeet resting against the",4
727,window; the dog got upon his back; the cat scrambled up to the dog’s,4
728,"shoulders, and the cock flew up and sat upon the cat’s head. When",4
729,"all was ready a signal was given, and they began their music. The ass",4
730,"brayed, the dog barked, the cat mewed, and the cock screamed; and then",4
731,"they all broke through the window at once, and came tumbling into",4
732,"the room, amongst the broken glass, with a most hideous clatter! The",4
733,"robbers, who had been not a little frightened by the opening concert,",4
734,"had now no doubt that some frightful hobgoblin had broken in upon them,",4
735,and scampered away as fast as they could.,4
736,,4
737,"The coast once clear, our travellers soon sat down and dispatched what",4
738,"the robbers had left, with as much eagerness as if they had not expected",4
739,"to eat again for a month. As soon as they had satisfied themselves, they",4
740,"put out the lights, and each once more sought out a resting-place to",4
741,his own liking. The donkey laid himself down upon a heap of straw in,4
742,"the yard, the dog stretched himself upon a mat behind the door, the",4
743,"cat rolled herself up on the hearth before the warm ashes, and the",4
744,"cock perched upon a beam on the top of the house; and, as they were all",4
745,"rather tired with their journey, they soon fell asleep.",4
746,,4
747,"But about midnight, when the robbers saw from afar that the lights were",4
748,"out and that all seemed quiet, they began to think that they had been in",4
749,"too great a hurry to run away; and one of them, who was bolder than",4
750,"the rest, went to see what was going on. Finding everything still, he",4
751,"marched into the kitchen, and groped about till he found a match in",4
752,"order to light a candle; and then, espying the glittering fiery eyes of",4
753,"the cat, he mistook them for live coals, and held the match to them to",4
754,"light it. But the cat, not understanding this joke, sprang at his face,",4
755,"and spat, and scratched at him. This frightened him dreadfully, and away",4
756,he ran to the back door; but there the dog jumped up and bit him in the,4
757,leg; and as he was crossing over the yard the ass kicked him; and the,4
758,"cock, who had been awakened by the noise, crowed with all his might. At",4
759,"this the robber ran back as fast as he could to his comrades, and told",4
760,"the captain how a horrid witch had got into the house, and had spat at",4
761,him and scratched his face with her long bony fingers; how a man with a,4
762,"knife in his hand had hidden himself behind the door, and stabbed him",4
763,in the leg; how a black monster stood in the yard and struck him with a,4
764,"club, and how the devil had sat upon the top of the house and cried out,",4
765,‘Throw the rascal up here!’ After this the robbers never dared to go,4
766,back to the house; but the musicians were so pleased with their quarters,4
767,"that they took up their abode there; and there they are, I dare say, at",4
768,this very day.,4
769,,4
770,,4
771,,4
772,,4
774,,5
775,,5
776,"A shepherd had a faithful dog, called Sultan, who was grown very old,",5
777,and had lost all his teeth. And one day when the shepherd and his wife,5
778,"were standing together before the house the shepherd said, ‘I will shoot",5
779,"old Sultan tomorrow morning, for he is of no use now.’ But his wife",5
780,"said, ‘Pray let the poor faithful creature live; he has served us well a",5
781,"great many years, and we ought to give him a livelihood for the rest of",5
782,"his days.’ ‘But what can we do with him?’ said the shepherd, ‘he has not",5
783,"a tooth in his head, and the thieves don’t care for him at all; to",5
784,"be sure he has served us, but then he did it to earn his livelihood;",5
785,"tomorrow shall be his last day, depend upon it.’",5
786,,5
787,"Poor Sultan, who was lying close by them, heard all that the shepherd",5
788,"and his wife said to one another, and was very much frightened to think",5
789,tomorrow would be his last day; so in the evening he went to his good,5
790,"friend the wolf, who lived in the wood, and told him all his sorrows,",5
791,and how his master meant to kill him in the morning. ‘Make yourself,5
792,"easy,’ said the wolf, ‘I will give you some good advice. Your master,",5
793,"you know, goes out every morning very early with his wife into the",5
794,"field; and they take their little child with them, and lay it down",5
795,behind the hedge in the shade while they are at work. Now do you lie,5
796,"down close by the child, and pretend to be watching it, and I will come",5
797,out of the wood and run away with it; you must run after me as fast as,5
798,"you can, and I will let it drop; then you may carry it back, and they",5
799,"will think you have saved their child, and will be so thankful to you",5
800,that they will take care of you as long as you live.’ The dog liked this,5
801,plan very well; and accordingly so it was managed. The wolf ran with the,5
802,child a little way; the shepherd and his wife screamed out; but Sultan,5
803,"soon overtook him, and carried the poor little thing back to his master",5
804,"and mistress. Then the shepherd patted him on the head, and said, ‘Old",5
805,"Sultan has saved our child from the wolf, and therefore he shall live",5
806,"and be well taken care of, and have plenty to eat. Wife, go home, and",5
807,"give him a good dinner, and let him have my old cushion to sleep on",5
808,as long as he lives.’ So from this time forward Sultan had all that he,5
809,could wish for.,5
810,,5
811,"Soon afterwards the wolf came and wished him joy, and said, ‘Now, my",5
812,"good fellow, you must tell no tales, but turn your head the other way",5
